Устройство,Услуга,Цена,Гарантия,Производитель,Тип девайса
"  MacBook Pro 13"" A2289 (2020)",Замена клавиатуры,8490.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена кнопки включения,8390.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена кулера,5990.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена матрицы в сборе с крышкой,44590.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена микрофона,5490.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена нижней крышки,10290.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена нижней резиновой ножки,1490.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена подсветки клавиатуры,16790.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена разъема зарядки,5390.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена тачпада,7990.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена шлейфа клавиатуры,4790.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена шлейфа матрицы,4790.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена Touch Bar,13190.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Замена Wi-Fi модуля AirPort,2990.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Установка ПО,1990.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2289 (2020)",Чистка системы охлаждения и замена термопасты,4390.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена аккумулятора,10990.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Восстановление после попадания влаги,3990.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена клавиатуры,7890.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена матрицы в сборе с крышкой,43290.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена нижней крышки,10290.0,90.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена нижней резиновой ножки,1490.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена подсветки клавиатуры,16790.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Замена Wi-Fi модуля AirPort,2990.0,30.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Установка ПО,1990.0,0.0,Apple,Ноутбук
"  MacBook Pro 13"" A2338 (2020)",Чистка системы охлаждения и замена термопасты,4390.0,0.0,Apple,Ноутбук
"  MacBook Pro 14"" A2442 (2021)",Восстановление после попадания влаги,3990.0,0.0,Apple,Ноутбук
"  MacBook Pro 14"" A2442 (2021)",Чистка системы охлаждения и замена термопасты,4390.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена аккумулятора,7990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Восстановление после попадания влаги,2790.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена видеочипа,12490.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена динамика,2790.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена клавиатуры,5090.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена корпуса в сборе с клавиатурой,10990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена кулера,2990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена материнской платы,27990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена матрицы в сборе с крышкой,21090.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена микрофона,2790.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена мультиконтроллера,12490.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена нижней крышки,7890.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена нижней резиновой ножки,1490.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена подсветки клавиатуры,3090.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена разъема MagSafe,2990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена тачпада,5490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена шлейфа матрицы,5290.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена HDD/SSD,5190.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Замена Wi-Fi модуля AirPort,4990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Обновление или восстановление Mac OS,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Ремонт видеочипа,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Ремонт мультиконтроллера,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Установка ПО,1990.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1286 (2008-2012)",Чистка системы охлаждения и замена термопасты,2090.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена аккумулятора,10990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Восстановление после попадания влаги,3490.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена видеочипа,15990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена динамика,5690.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена клавиатуры,6090.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена корпуса в сборе с клавиатурой,14990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена кулера,4490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена материнской платы,39990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена матрицы в сборе с крышкой,54090.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена микрофона,5290.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена мультиконтроллера,15990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена нижней крышки,9290.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена нижней резиновой ножки,1490.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена подсветки клавиатуры,4990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена разъема MagSafe,4490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена тачпада,5990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена шлейфа матрицы,6990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена HDD/SSD,16490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Замена Wi-Fi модуля AirPort,5990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Обновление или восстановление Mac OS,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Ремонт видеочипа,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Ремонт мультиконтроллера,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Установка ПО,1990.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2012-2013)",Чистка системы охлаждения и замена термопасты,2690.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена аккумулятора,10290.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Восстановление после попадания влаги,3790.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена видеочипа,15990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена динамика,5690.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена клавиатуры,6290.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена корпуса в сборе с клавиатурой,14990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена кулера,4490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена материнской платы,44990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена матрицы в сборе с крышкой,43890.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена микрофона,5290.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена мультиконтроллера,15990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена нижней крышки,8790.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена нижней резиновой ножки,1490.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена подсветки клавиатуры,4990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена разъема MagSafe,4490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена тачпада,5990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена шлейфа матрицы,6990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена HDD/SSD,16490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Замена Wi-Fi модуля AirPort,6490.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Обновление или восстановление Mac OS,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Ремонт видеочипа,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Ремонт мультиконтроллера,9990.0,30.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Установка ПО,1990.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1398 Retina (2013-2015)",Чистка системы охлаждения и замена термопасты,2890.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Замена аккумулятора,11590.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Восстановление после попадания влаги,3790.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Замена клавиатуры,10890.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Замена матрицы в сборе с крышкой,56590.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Замена нижней крышки,11490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Замена HDD/SSD,34990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1707 (2016-2018)",Чистка системы охлаждения и замена термопасты,2990.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Замена аккумулятора,12890.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Восстановление после попадания влаги,3790.0,0.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Замена клавиатуры,10490.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Замена матрицы в сборе с крышкой,60190.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Замена нижней крышки,13090.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Замена HDD/SSD,34990.0,90.0,Apple,Ноутбук
"  MacBook Pro 15"" A1990 (2019)",Чистка системы охлаждения и замена термопасты,4190.0,0.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Замена аккумулятора,14390.0,90.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Восстановление после попадания влаги,3790.0,0.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Замена клавиатуры,9190.0,90.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Замена матрицы в сборе с крышкой,73790.0,90.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Замена нижней крышки,17290.0,90.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Замена разъема зарядки,7490.0,90.0,Apple,Ноутбук
"  MacBook Pro 16"" A2141",Чистка системы охлаждения и замена термопасты,3090.0,0.0,Apple,Ноутбук
"  MacBook Pro 16"" A2485 (2021)",Восстановление после попадания влаги,3990.0,0.0,Apple,Ноутбук
"  MacBook Pro 16"" A2485 (2021)",Чистка системы охлаждения и замена термопасты,4390.0,0.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена аккумулятора,9390.0,90.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Восстановление данных,2190.0,0.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Восстановление после попадания влаги,3790.0,0.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена видеочипа,16390.0,30.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена динамика,2590.0,90.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена клавиатуры,5290.0,90.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена корпуса в сборе с клавиатурой,19990.0,90.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена кулера,4790.0,90.0,Apple,Ноутбук
"  MacBook Pro 17"" A1297 (2009-2012)",Замена материнской платы,28490.0,30.0,Apple,Ноутбук
